Metabolites,FC,pvalue,vip,sign
LIPID-N-0633,0.8972613921297803,0.0589722878937213,1.5061288079716297,non significant
LIPID-N-0639,0.8068082562178269,0.30562769594513584,1.066105667602912,non significant
LIPID-N-0643,0.9313699063059274,0.5039623842772921,0.7773430396433987,non significant
LIPID-N-0647,0.7771847779969926,0.0013744221079001998,2.3188939446371277,Lower in MCI
LIPID-N-0650,0.9077553089408564,0.058264787795035744,1.6210414095031638,non significant
LIPID-P-0001,1.0313751198187469,0.7852667976304101,0.8018362586356819,non significant
LIPID-P-0002,1.0057919368390147,0.8358778400697703,0.26541120769671606,non significant
LIPID-P-0003,1.000177691034826,0.8908376052577368,0.39997429654162936,non significant
LIPID-P-0004,0.9564883282347536,0.6348010414849501,0.5644214096742863,non significant
LIPID-P-0005,0.9814304921539179,0.8105940983378379,0.3567490690608498,non significant
LIPID-P-0006,0.9899551980718284,0.8756272838936662,0.4236459429440879,non significant
LIPID-P-0007,1.0200108168667579,0.9458538752897743,0.38610841382530836,non significant
LIPID-P-0008,1.0128846013275836,0.8090983949704541,0.31630387719299474,non significant
LIPID-P-0009,1.0341662508542355,0.7313753447443938,0.7492516368060731,non significant
LIPID-P-0010,1.1602254488153527,0.6002286728093085,0.5881871985918734,non significant
LIPID-P-0011,1.0617628663500882,0.3817611840004493,1.3666952833269996,non significant
LIPID-P-0012,0.9925460929062387,0.8631082565298319,0.2032664641174438,non significant
LIPID-P-0013,1.2447178938231034,0.5039623842772921,0.7097392529066721,non significant
LIPID-P-0014,1.061568326053355,0.7859111874832403,0.40587275628949776,non significant
LIPID-P-0015,0.9601381489189792,0.4996790576485856,0.8381910723206142,non significant
LIPID-P-0016,1.1294080509986886,0.5039623842772921,0.7110151799888313,non significant
LIPID-P-0017,1.02433156547936,0.8052973404194682,0.3232956527035388,non significant
LIPID-P-0018,0.8939503339539069,0.5693952493622143,0.746924193262126,non significant
LIPID-P-0019,1.036895488795006,0.5567439312989939,0.9404619658430403,non significant
LIPID-P-0020,1.0289284413436897,0.6128939653983737,0.70908772715695,non significant
LIPID-P-0021,0.9945238688463072,0.9458538752897743,0.24112979262066345,non significant
LIPID-P-0022,1.1050342199947014,0.46464386054469786,0.9513904753250425,non significant
LIPID-P-0023,0.9311140695880176,0.4203488945370458,0.865397689898091,non significant
LIPID-P-0024,0.9319839675296921,0.5057704641874564,0.7549319698239302,non significant
LIPID-P-0025,1.045210144517542,0.7767977979338698,0.5823793327305055,non significant
LIPID-P-0026,1.005467408217784,0.8879085149473078,0.34217030770656137,non significant
LIPID-P-0027,1.0299691749660351,0.6855387086792604,0.4759674535451321,non significant
LIPID-P-0028,1.0206110112291407,0.8318817111826428,0.7452650731323676,non significant
LIPID-P-0029,0.9956496543052323,0.964998786863687,0.16054761323015393,non significant
LIPID-P-0030,1.0000792069965827,0.9978249204885193,0.6862953361053172,non significant
LIPID-P-0031,1.0374553131674027,0.9805651912305973,0.23107833650781975,non significant
LIPID-P-0032,0.9855571514316122,0.8226308543006868,0.26374961657075696,non significant
LIPID-P-0033,1.1190611709973906,0.5096945495609797,0.6991849177652089,non significant
LIPID-P-0034,1.090022221684561,0.9769211660165545,0.2645904539441358,non significant
LIPID-P-0035,1.1390338273187715,0.576038059198869,0.6165494185042728,non significant
LIPID-P-0036,1.0572444637843281,0.4790414213581709,0.7818685729363196,non significant
LIPID-P-0037,1.1077979693381839,0.6428025582482398,0.6055556494695297,non significant
LIPID-P-0038,1.1341984059373118,0.5482915044996942,0.6506899561462464,non significant
LIPID-P-0039,1.0855614892104772,0.5674334398758448,0.6191166119016627,non significant
LIPID-P-0042,1.0249969171367121,0.9446184812476552,0.11970923776987852,non significant
LIPID-P-0045,1.0659541851687238,0.6560838066386276,0.49478232674070394,non significant
LIPID-P-0046,1.1135443803698666,0.5482915044996942,0.8178134215563115,non significant
LIPID-P-0047,1.1098619709255129,0.745513944728651,0.5080831827575023,non significant
LIPID-P-0048,1.1447688177078457,0.5184473026360247,0.6853429659256275,non significant
LIPID-P-0049,1.039269309120178,0.923140581791683,0.21721106019775918,non significant
LIPID-P-0050,1.0923685139943662,0.5482915044996942,0.7896499013819528,non significant
LIPID-P-0051,1.1318698745363964,0.5521618485979161,0.6786290139526308,non significant
LIPID-P-0052,0.9985801606974178,0.9446184812476552,0.8607025727191491,non significant
LIPID-P-0054,1.033695315533824,0.8173530111744431,1.1939552286434105,non significant
LIPID-P-0056,0.9678001876977977,0.6855387086792604,0.7843355138196175,non significant
LIPID-P-0057,0.8922781255174698,0.06437829504351807,1.4906144400631829,non significant
LIPID-P-0064,1.0559743504951233,0.745513944728651,0.9443228675165993,non significant
LIPID-P-0066,0.9506080815132981,0.5247238145277505,1.1168424974410176,non significant
LIPID-P-0073,0.8981904192575262,0.02192751044634855,1.7716369857672167,Lower in MCI
LIPID-P-0077,1.0730488603421786,0.6855387086792604,1.1144780496559854,non significant
LIPID-P-0079,1.0954846581557032,0.45235740994297585,1.1015433303482882,non significant
LIPID-P-0095,0.987389604405303,0.8308217988868476,0.758422070790067,non significant
LIPID-P-0105,0.8400937584977175,0.05306584073345182,1.528040571663286,non significant
LIPID-P-0106,0.8048591740471851,0.09067218242393842,1.3763970497293294,non significant
LIPID-P-0107,1.020021557051772,0.9184460611704601,1.3372134406749736,non significant
LIPID-P-0111,0.8550151561793009,0.09598988985844809,1.3944664051419655,non significant
LIPID-P-0113,0.8493406708763711,0.03463036074543976,1.6651071443578762,Lower in MCI
LIPID-P-0120,1.0372185896659527,0.883357359921407,0.19315989111468385,non significant
LIPID-P-0121,0.9134656506931571,0.745513944728651,0.4939300560987195,non significant
LIPID-P-0122,0.9426458458383266,0.7687090571144046,0.66047397841754,non significant
LIPID-P-0124,0.9147693887745993,0.31900974394689036,1.1499238135554735,non significant
LIPID-P-0137,0.848373601454147,0.03037755349019343,1.8067920605872805,Lower in MCI
LIPID-P-0139,0.7998813974559404,0.018318711197751875,1.8223810748393503,Lower in MCI
LIPID-P-0142,0.9105023643303236,0.5142253395294766,0.9193199845986251,non significant
LIPID-P-0159,0.8369148518569732,0.12595849157197847,1.3002174182572945,non significant
LIPID-P-0161,0.743648373529864,0.023220361069685853,1.8037041362773492,Lower in MCI
LIPID-P-0162,0.9894414716664064,0.892704201502046,0.2685969663866431,non significant
LIPID-P-0169,1.0268157058995724,0.4149248441115039,1.5437387200344344,non significant
LIPID-P-0171,1.0002641801097587,0.9458538752897743,0.12993819238150286,non significant
LIPID-P-0182,1.3612146433701382,0.9630542085196343,0.25838647746761756,non significant
LIPID-P-0188,1.0310590568056275,0.5850010369821274,0.7307334820114626,non significant
LIPID-P-0196,0.9756719125996551,0.7767977979338698,0.8237049038530492,non significant
LIPID-P-0201,1.0134929785180846,0.745513944728651,0.7702151954977964,non significant
LIPID-P-0213,1.0401692607693518,0.9184460611704601,0.9154569520083451,non significant
LIPID-P-0214,0.9434059933747921,0.5895738264614367,0.8859618780726786,non significant
LIPID-P-0217,0.9399827518045272,0.5482915044996942,0.9517670722174797,non significant
LIPID-P-0218,1.0034190274779575,0.9630542085196343,0.8565200859909808,non significant
LIPID-P-0224,0.968890748174181,0.7695984092881251,0.7840010199438807,non significant
LIPID-P-0225,1.1168245347863917,0.9152035839928349,1.234203882256097,non significant
LIPID-P-0229,0.9513564430003787,0.7181895336876419,0.7801018993071054,non significant
LIPID-P-0239,1.0356325452159936,0.9769211660165545,0.898179340724764,non significant
LIPID-P-0240,0.9239602316636742,0.5833294583502443,0.8308977489509196,non significant
LIPID-P-0243,0.9845971224579628,0.745513944728651,0.8684977782471097,non significant
LIPID-P-0247,1.0373523134965408,0.8879085149473078,1.0685957836174669,non significant
LIPID-P-0251,1.013272433330554,0.9080768270796837,0.7700779135068953,non significant
LIPID-P-0252,0.9959667609453463,0.9985353091693895,0.8373798649184248,non significant
LIPID-P-0259,1.0015162474849801,0.9941771807042007,0.8227682717706546,non significant
LIPID-P-0260,1.1497880163862602,0.9455049796854561,0.9802388818162938,non significant
LIPID-P-0261,0.9102539384876759,0.45029343430118624,1.189635215972455,non significant
LIPID-P-0269,0.8873597205063017,0.41998009295863814,1.1018218716233474,non significant
LIPID-P-0271,0.8707253886211742,0.46464386054469786,1.0293321147072865,non significant
LIPID-P-0274,1.023747924947369,0.5771797065364496,1.0427114047237231,non significant
LIPID-P-0275,1.0482478922238743,0.44535506669826297,0.8774925919917532,non significant
LIPID-P-0276,1.0302837002971554,0.5672309350277444,1.2306985207498746,non significant
LIPID-P-0302,0.9341804637430524,0.27424091698849956,1.0775065336048317,non significant
LIPID-P-0303,0.9175490989315528,0.7004944402043433,0.515183352096447,non significant
LIPID-P-0304,0.9250035605052415,0.6747826024107819,0.807474523690746,non significant
LIPID-P-0306,0.9393613752958327,0.6428025582482398,0.8631603339241197,non significant
LIPID-P-0331,0.8810772589839037,0.3604861836363967,1.0605938921490885,non significant
LIPID-P-0332,0.8486773822304419,0.0546992241657299,1.5070173706711616,non significant
LIPID-P-0334,0.9434807809311261,0.5674334398758448,0.933390306156147,non significant
LIPID-P-0351,0.9613012213442487,0.7313753447443938,1.2419539864277664,non significant
LIPID-P-0357,0.9163324342955729,0.09682448558070172,1.468096743457265,non significant
LIPID-P-0359,0.8876346234977326,0.09682448558070172,1.4407797998182912,non significant
LIPID-P-0361,0.9469901541987875,0.4075554557858701,0.9668060422931087,non significant
LIPID-P-0364,0.9359300519714274,0.3604861836363967,1.1143343930243692,non significant
LIPID-P-0365,1.0462812227285354,0.6570698231525605,0.5408339561167195,non significant
LIPID-P-0367,1.0228761717112385,0.5482915044996942,1.4082861392372137,non significant
LIPID-P-0372,0.9578411185563269,0.6428025582482398,1.0834323155368193,non significant
LIPID-P-0375,1.3015727916164304,0.8052973404194682,1.0596695868741326,non significant
LIPID-P-0377,1.153768993305359,0.7446203352113382,1.2929401042081055,non significant
LIPID-P-0378,0.8760354455106741,0.08177953911546945,1.3973089001348729,non significant
LIPID-P-0382,1.0195113167802525,0.8876919832813837,0.746061382804151,non significant
LIPID-P-0387,1.2389120020621638,0.11610960503325404,1.5254034496707936,non significant
LIPID-P-0393,0.6024759554063427,0.004235158079839914,2.176614109594337,Lower in MCI
LIPID-P-0394,0.880586606954582,0.04704244340180195,1.5810033310491567,Lower in MCI
LIPID-P-0395,0.8657405724643491,0.10859097580992505,1.3429090106937602,non significant
LIPID-P-0396,0.9284590217293427,0.47202989037713156,0.8089595431353535,non significant
LIPID-P-0397,0.9370781784620108,0.31259880935603257,1.0383528927356815,non significant
LIPID-P-0399,0.9342189841070359,0.4176608169771375,1.0090778799404365,non significant
LIPID-P-0400,0.9479826819318496,0.5833294583502443,0.6050598281303375,non significant
LIPID-P-0401,0.9511658347559517,0.7643562582783725,0.5532065517098651,non significant
LIPID-P-0403,0.971852872070422,0.7370158158814669,0.4233357662898836,non significant
LIPID-P-0404,0.9823505107172826,0.892704201502046,0.21861191031830077,non significant
LIPID-P-0405,0.9598905856887131,0.7643562582783725,0.381848589769743,non significant
LIPID-P-0423,0.8447386593599931,0.20130251898594217,1.291869456988074,non significant
LIPID-P-0425,0.9852330125534492,0.9905769501467303,0.47682015527715654,non significant
LIPID-P-0438,0.947579064213899,0.4075554557858701,1.1912985274670083,non significant
LIPID-P-0440,0.8900097288760319,0.11991964638910275,1.423730293651284,non significant
LIPID-P-0441,0.977877443047271,0.7646001984999502,0.8142419521626576,non significant
LIPID-P-0445,0.9500189770697524,0.5039623842772921,0.953943776294022,non significant
LIPID-P-0455,0.9469760598264716,0.37407245895073504,1.3428168901938684,non significant
LIPID-P-0471,0.8638154252354144,0.4762798879885989,1.1712492698045414,non significant
LIPID-P-0473,0.9699775445784296,0.8132959099195174,1.184286321598689,non significant
LIPID-P-0474,0.9741435594190582,0.745513944728651,1.1265645055280868,non significant
LIPID-P-0475,0.9308171883313754,0.2671161779274808,1.5777143446382453,non significant
LIPID-P-0476,0.8857195898840161,0.04713857661992054,1.7766756485157094,Lower in MCI
LIPID-P-0477,0.9007280635142351,0.20026335248004598,1.31375407791206,non significant
LIPID-P-0480,0.9877946694406387,0.8646673304757986,1.22863639499508,non significant
LIPID-P-0482,0.9785372779343817,0.8629096895304225,0.9204907299891428,non significant
LIPID-P-0486,0.9318790075006684,0.745513944728651,0.5560336918683215,non significant
LIPID-P-0487,1.1001881400124038,0.8090983949704541,1.0977578199407796,non significant
LIPID-P-0491,0.8631010285185624,0.03576456319464689,1.704835977800304,Lower in MCI
LIPID-P-0492,0.8878876867206242,0.004235158079839914,2.1260464544932436,Lower in MCI
LIPID-P-0495,0.8748712734404787,0.15901419735120212,1.2555262488766166,non significant
LIPID-P-0496,0.910059196190544,0.2886791956629223,1.0977066866994354,non significant
LIPID-P-0497,0.8336733178158096,0.03037755349019343,1.7011585280459545,Lower in MCI
LIPID-P-0499,0.9501517911210641,0.5042060056159186,1.2439834358185646,non significant
LIPID-P-0503,1.0689524365950416,0.44261286681989365,1.0104392949484367,non significant
LIPID-P-0504,1.0408437938047048,0.953007867685696,1.366169158748003,non significant
LIPID-P-0509,1.061176476072872,0.4996790576485856,0.8843003214115196,non significant
LIPID-P-0510,0.9551554026341643,0.6855387086792604,0.8629137032144211,non significant
LIPID-P-0512,1.095456419168317,0.2663623758515655,2.032515620756195,non significant
LIPID-P-0513,1.1078663597901437,0.9471148318564871,1.235395794416814,non significant
LIPID-P-0514,1.104625844028273,0.9968511573796256,1.26022253876305,non significant
LIPID-P-0519,1.1398175779716335,0.5895738264614367,1.5868736839782596,non significant
LIPID-P-0520,0.9751749580265143,0.7490405644659971,1.49311387916981,non significant
LIPID-P-0521,0.8818776111593719,0.30275651575980383,1.480171458772987,non significant
LIPID-P-0524,0.9587616753982706,0.5389299117742655,1.1819037720212617,non significant
LIPID-P-0525,0.9321190574013714,0.32372727618314445,1.3671449055920313,non significant
LIPID-P-0528,1.0781450046951657,0.7643562582783725,0.8748054221860168,non significant
LIPID-P-0530,0.9978865489975154,0.9461981318505354,0.21204475471673445,non significant
LIPID-P-0531,0.7657590257455666,0.012691190558413027,1.9227774040392287,Lower in MCI
LIPID-P-0532,0.911660447436129,0.23682213374089783,1.0934267252104397,non significant
LIPID-P-0533,0.8846260211748461,0.10773264036098644,1.3343792567667687,non significant
LIPID-P-0535,0.8396063339430252,0.025436588063156306,1.818823151960936,Lower in MCI
LIPID-P-0536,0.8214061893748185,0.012691190558413027,1.9777229330678952,Lower in MCI
LIPID-P-0537,0.8642826739633026,0.080551584986516,1.425226954684031,non significant
LIPID-P-0538,0.8962251787345353,0.14227781493807096,1.2472670902077143,non significant
LIPID-P-0543,0.8662437351183043,0.0546992241657299,1.5383999203285077,non significant
LIPID-P-0544,0.7288316429820091,5.3327519788343064e-05,3.010285845290418,Lower in MCI
LIPID-P-0545,0.7414613052368891,0.00022929410478662196,2.652451200282018,Lower in MCI
LIPID-P-0546,0.860441118591314,0.053043265792926494,1.580659431683608,non significant
LIPID-P-0547,0.9244068991495236,0.4086388360281489,1.0157168430787318,non significant
LIPID-P-0548,0.9797934540236246,0.8997076160543304,0.2267888979245466,non significant
LIPID-P-0549,0.8039967552889367,0.004235158079839914,2.18285842810482,Lower in MCI
LIPID-P-0550,0.8013757881185196,0.05083667749053522,1.7430470925668373,non significant
LIPID-P-0551,0.806552608735057,0.0469829322914049,1.5767419491075798,Lower in MCI
LIPID-P-0553,0.6377906603859699,0.02460234921828126,1.7950194304459606,Lower in MCI
LIPID-P-0554,0.8838662683205847,0.018318711197751875,1.9093536085831984,Lower in MCI
LIPID-P-0555,0.8588891052331715,0.0639473277335099,1.4609763286678954,non significant
LIPID-P-0556,0.8933144836038474,0.5576256984104646,0.8696862789814327,non significant
LIPID-P-0557,0.9560712874077205,0.7767977979338698,0.6813180699618179,non significant
LIPID-P-0558,1.0221848085403333,0.9106082692078095,0.6450869170086145,non significant
LIPID-P-0559,0.9197664476117755,0.3490802004004437,0.9581386710731722,non significant
LIPID-P-0560,0.953033740977908,0.5026602595403773,0.7759466509686227,non significant
LIPID-P-0561,0.9262194149744384,0.6428025582482398,0.8571115268863807,non significant
LIPID-P-0562,1.0119462253141152,0.8786922706918537,0.7477254557646058,non significant
LIPID-P-0563,1.0281425846961285,0.8308217988868476,0.749237067025017,non significant
LIPID-P-0564,0.8513537506034555,0.15211983665399023,1.270916443652845,non significant
LIPID-P-0565,0.8378264211012474,0.03431065720602658,1.6561951990108135,Lower in MCI
LIPID-P-0566,0.983346949663991,0.8472156542325042,0.2369525602766917,non significant
LIPID-P-0567,0.9593210430173338,0.745513944728651,0.4383140572763928,non significant
LIPID-P-0568,0.8150693159668569,0.012823262847767249,1.8964708850977516,Lower in MCI
LIPID-P-0569,0.8433833305140412,0.03576456319464689,1.6342080210219196,Lower in MCI
LIPID-P-0577,1.2084176856290108,0.5039623842772921,1.2744270799086683,non significant
LIPID-P-0578,1.1526786833614582,0.681209117580059,1.493769757142347,non significant
LIPID-P-0580,1.0142641811544961,0.841235114488472,1.2150487752124128,non significant
LIPID-P-0581,0.9431191385174039,0.5880191515243082,1.1622102353534827,non significant
LIPID-P-0585,0.8529771619253232,0.5039623842772921,1.1573741687823245,non significant
LIPID-P-0586,0.8904515303610202,0.43418283631559396,1.0469450518261305,non significant
LIPID-P-0587,0.9000975272489863,0.34515170002457485,1.2071397350680775,non significant
LIPID-P-0588,0.9244803321751178,0.4778408284835023,1.1610893708246115,non significant
LIPID-P-0595,1.077007358094664,0.9805651912305973,0.9582505953438164,non significant
LIPID-P-0603,0.9315649810636799,0.7643562582783725,1.1495723895445036,non significant
LIPID-P-0610,1.0807975784463446,0.9184460611704601,1.2207924362886542,non significant
LIPID-P-0612,1.118732313358935,0.6855387086792604,1.3411679527322242,non significant
LIPID-P-0617,0.9428075662694964,0.7127718828966896,0.8839792857645281,non significant
LIPID-P-0618,0.9403031790294758,0.5850010369821274,0.9889094506949998,non significant
LIPID-P-0623,0.9613268463355449,0.5850010369821274,1.3978542009199133,non significant
LIPID-P-0626,0.9594789248754441,0.5833294583502443,0.8787749232610949,non significant
LIPID-P-0629,0.8478373388407587,0.18922332404517417,1.5353057470292195,non significant
LIPID-P-0630,0.8742287191076363,0.14227781493807096,1.3138106260173126,non significant
LIPID-P-0631,0.8257892513386332,0.08177953911546945,1.4684542471679976,non significant
LIPID-P-0637,0.8314448723913589,0.0639473277335099,1.5352648687824197,non significant
LIPID-P-0640,0.8073736499312492,0.012691190558413027,1.9017530576819504,Lower in MCI
LIPID-P-0642,0.7771098815302367,0.0045755585058862795,2.1009125623910943,Lower in MCI
LIPID-P-0647,0.7932221167875765,0.0062190672984040055,2.140320985640227,Lower in MCI
LIPID-P-0648,0.7077409913024957,0.03431065720602658,1.6544167688362992,Lower in MCI
LIPID-P-0649,0.7945287298943825,0.039524065185377245,1.610031833015329,Lower in MCI
LIPID-P-0650,0.8717099415933327,0.18727464006134395,1.2034063692365045,non significant
LIPID-P-0652,0.8916089927924057,0.16618086828265935,1.221945189450971,non significant
LIPID-P-0654,0.8330613469376701,0.09682448558070172,1.4348271260554126,non significant
LIPID-P-0657,0.8391110384191196,0.34690755664404943,1.0016974649493444,non significant
LIPID-P-0658,0.8085608498984748,0.023220361069685853,1.752178996359447,Lower in MCI
LIPID-P-0660,0.7794272439528972,0.01533689862316217,1.8876318668227816,Lower in MCI
LIPID-P-0661,1.0388581974177444,0.31900974394689036,0.9682068811215351,non significant
LIPID-P-0662,0.7828015443122616,0.01809093626668432,1.8483554342984279,Lower in MCI
LIPID-P-0663,0.8100080710148851,0.02192751044634855,1.8125650845465893,Lower in MCI
LIPID-P-0664,0.8210905658589328,0.05306584073345182,1.5349612245662243,non significant
LIPID-P-0727,0.7788844961709638,0.04927518152505998,1.6113523403486705,Lower in MCI
LIPID-P-0728,0.7238089227215604,0.9464078353821253,0.2320673788102667,non significant
LIPID-P-0729,0.7878845946916624,0.004235158079839914,2.1515104893311543,Lower in MCI
LIPID-P-0730,0.9618784516400829,0.6388556216340775,0.5849072372570275,non significant
LIPID-P-0731,0.894844622246182,0.1008339844065658,1.343834655923345,non significant
LIPID-P-0732,0.9705356122284589,0.7552369236327181,0.4704048700073375,non significant
LIPID-P-0734,0.8775145423527517,0.27878774593368366,1.0691484865939993,non significant
LIPID-P-0735,0.7800233178466129,0.0589722878937213,1.5745088238556388,non significant
LIPID-P-0736,0.7866749108858826,0.004235158079839914,2.1638243679953835,Lower in MCI
LIPID-P-0737,0.8316674540385129,0.0165067947715019,1.9395841961817384,Lower in MCI
LIPID-P-0738,0.9411730560387168,0.12687915121323648,1.2881979319934702,non significant
LIPID-P-0739,0.8848468269717938,0.07209647990085091,1.4368442066338827,non significant
LIPID-P-0740,0.8873679342117694,0.02590123831475659,1.7376006934258925,Lower in MCI
LIPID-P-0741,0.8293344838267965,0.002878920100099144,2.2175369336003374,Lower in MCI
LIPID-P-0742,0.8495282266823978,0.005069485266951569,2.067079749682125,Lower in MCI
LIPID-P-0743,0.7921137226104952,0.0062190672984040055,2.049055355798794,Lower in MCI
LIPID-P-0744,0.8597466628526257,0.031024543818556082,1.7172421204439818,Lower in MCI
LIPID-P-0745,0.8516699691292317,0.03463036074543976,1.7340334943597129,Lower in MCI
LIPID-P-0746,0.8908962355845783,0.11170566271724916,1.370265341771099,non significant
LIPID-P-0748,0.871934255817679,0.04764666818939866,1.5837066769234538,Lower in MCI
LIPID-P-0749,0.8939566316979807,0.34515170002457485,1.1867756629438497,non significant
LIPID-P-0750,0.899038322034154,0.054944587189213294,1.6309551275737957,non significant
LIPID-P-0751,0.8598123850406669,0.018318711197751875,1.8081934738234131,Lower in MCI
LIPID-P-0752,0.8855298778602587,0.020792585969724445,1.8780639823127263,Lower in MCI
LIPID-P-0754,0.9084895513701884,0.08177953911546945,1.4045852030220172,non significant
LIPID-P-0755,0.7105612405321093,0.018318711197751875,1.8088947602009493,Lower in MCI
LIPID-P-0756,0.8762048110520912,0.03891150150529569,1.638086948045609,Lower in MCI
LIPID-P-0757,0.8676412965879295,0.053043265792926494,1.5974871082586006,non significant
LIPID-P-0758,0.9635838137175011,0.7715465015949954,1.1674078161216117,non significant
LIPID-P-0759,0.9375907676578246,0.5606545310397516,1.276200205864996,non significant
LIPID-P-0760,0.9727661234184953,0.7469549563024759,1.0558996291201626,non significant
LIPID-P-0761,0.8321360947589387,0.005069485266951569,2.062162070620036,Lower in MCI
LIPID-P-0762,0.8648533206312109,0.03431065720602658,1.6723345781246868,Lower in MCI
LIPID-P-0763,0.9501379489434595,0.4790414213581709,0.8476982548106086,non significant
LIPID-P-0764,0.862864153000978,0.05947441342378332,1.485397822898226,non significant
LIPID-P-0765,0.9662729767656323,0.7156665749759615,1.0520635108877785,non significant
LIPID-P-0766,0.914204816854493,0.3604861836363967,0.9710642319813547,non significant
LIPID-P-0767,0.9884961939052126,0.8789936074637055,0.9038952642602258,non significant
LIPID-P-0768,0.9313617035374394,0.4285132147770488,1.0897782157087965,non significant
LIPID-P-0769,0.597326546323259,0.22298089744183183,1.1294726556567873,non significant
LIPID-P-0771,0.2409153018437557,0.39943567906306143,0.8797836664354824,non significant
LIPID-P-0772,0.4777327398877936,0.2243235403907105,1.1390105043305143,non significant
LIPID-P-0773,0.5076928052555856,0.5674334398758448,0.920519160712108,non significant
LIPID-P-0777,0.6840600917594087,0.2591361608099241,1.0831442933299673,non significant
LIPID-P-0780,0.8635910518786281,0.6867501940686631,0.6152973246646596,non significant
LIPID-P-0782,0.7601986256526756,0.48142736164783173,0.8451351734968783,non significant
LIPID-P-0783,0.6290737443872951,0.2637804856550235,1.0524104078514114,non significant
LIPID-P-0784,0.7235358533235072,0.44261286681989365,0.8748189155366193,non significant
LIPID-P-0785,0.9113491250532141,0.5296070540128092,0.741038624277363,non significant
LIPID-P-0786,0.9942816130225485,0.6428025582482398,0.7587709919028447,non significant
LIPID-P-0787,0.9657560555331688,0.6382843748899313,0.7944491252246455,non significant
LIPID-P-0788,1.0217672064490024,0.7654758541849229,0.7188156622184626,non significant
LIPID-P-0789,0.9759636075114407,0.5833294583502443,0.7562464269921091,non significant
LIPID-P-0791,0.9992969153811436,0.6428025582482398,0.8788960416659091,non significant
LIPID-P-0793,1.001323713277798,0.7687090571144046,0.6961972077122097,non significant
LIPID-P-0794,0.9860593324598238,0.8433928396240574,0.7692599532971343,non significant
LIPID-P-0798,0.9750172797830973,0.5482915044996942,0.8745035870098832,non significant
LIPID-P-0802,1.0016998138791595,0.9780471292055929,0.4965403666733272,non significant
LIPID-P-0804,0.9547694960248498,0.7004944402043433,0.5551035432308498,non significant
LIPID-P-0819,1.0405829967859608,0.7131442647277089,0.7251068387487628,non significant
LIPID-P-0822,0.5090202768577845,0.299962425965211,1.109802098146755,non significant
LIPID-P-0823,0.8220373621572271,0.8090983949704541,0.7999876136063363,non significant
LIPID-P-0824,0.9093471355657617,0.5057704641874564,0.8958087828221831,non significant
LIPID-P-0827,0.8675811984227577,0.8090983949704541,0.873217428477405,non significant
LIPID-P-0828,0.9153130181089324,0.5482915044996942,0.8885306492190633,non significant
LIPID-P-0829,0.6524548156489973,0.6428025582482398,0.8430834881117218,non significant
LIPID-P-0831,0.8033309429598102,0.9684276883922961,0.5505173222133874,non significant
LIPID-P-0833,0.7844566217501683,0.6326075835359608,0.8332674149249861,non significant
LIPID-P-0834,0.9595217030108818,0.8606624885567045,0.8445889120064176,non significant
LIPID-P-0835,0.9511637025596232,0.7767977979338698,0.9693489429532203,non significant
LIPID-P-0836,0.8745112789440044,0.5895738264614367,0.8916341930344664,non significant
LIPID-P-0837,1.0041380966910218,0.8789936074637055,0.888728189421045,non significant
LIPID-P-0842,0.962555549701106,0.7456453829764356,0.8047025077601774,non significant
LIPID-P-0845,0.9166683178228945,0.5850010369821274,1.0032798660066755,non significant
LIPID-P-0846,0.9686938691105959,0.6232454296411651,0.8013553152305842,non significant
LIPID-P-0848,0.9393921437337991,0.4489997045020819,1.0129206864150646,non significant
LIPID-P-0849,0.9264584357854878,0.5031364643687228,0.9782316294865817,non significant
LIPID-P-0851,1.2377531835526245,0.8090983949704541,0.8324596475811001,non significant
LIPID-P-0852,0.9505473287886756,0.48544139571281497,0.9043010011128554,non significant
LIPID-P-0853,0.8962597366140086,0.44261286681989365,1.0244252630096133,non significant
LIPID-P-0858,0.8384009684888728,0.41637105760666626,1.0476111628253877,non significant
LIPID-P-0880,0.44655285277009005,0.1748338635270227,1.2513216656387336,non significant
LIPID-P-0884,0.9546188552789412,0.7004944402043433,0.5723183209116895,non significant
LIPID-P-0885,0.8306242724142109,0.4778408284835023,1.0423912444358623,non significant
LIPID-P-0886,0.5404155624556807,0.30576463449530933,1.0918001008398468,non significant
LIPID-P-0893,0.7392196957186077,0.46464386054469786,1.016440108702222,non significant
LIPID-P-0894,0.8710463511830625,0.6326075835359608,0.9055852809136095,non significant
LIPID-P-0898,0.7892467199241499,0.35194406911711196,1.1205651459761607,non significant
LIPID-P-0900,0.8410110885559957,0.5039623842772921,0.9667163700138619,non significant
LIPID-P-0901,0.9333757215188531,0.7951897745284533,0.9501399311656835,non significant
LIPID-P-0902,0.8778291597600149,0.6002286728093085,0.9756258957836973,non significant
LIPID-P-0904,0.9435729268900935,0.8106241148900436,0.982566893883503,non significant
LIPID-P-0906,1.026815954301929,0.8952840018977669,1.0188421133842838,non significant
LIPID-P-0907,0.8523457938283104,0.38511809682474124,1.1608583755405573,non significant
LIPID-P-0908,0.871505171602806,0.49300274143612033,1.078217222470929,non significant
LIPID-P-0911,1.0025304696576438,0.9805651912305973,1.0957678411602818,non significant
LIPID-P-0913,0.955947473638319,0.7643562582783725,1.0617946253592148,non significant
LIPID-P-0915,0.9793070980016713,0.8554916494416929,0.8907757312915435,non significant
